datetime,timestamp,user_id,level,task,hr,gsr,rr,temperature,TLX_mental_demand,TLX_physical_demand,TLX_temporal_demand,TLX_performance,TLX_effort,TLX_frustration,points,subjective_diff,subjective_fun,click_per_second
2019-05-30 11:44:19.085,1559216659085,928gm,2,snake,72,0.13118194936376754,0.8849066666666667,32.18,7,16,14,3,17,13,1000,16,7,1.6
2019-05-30 11:44:20.085,1559216660085,928gm,2,snake,71,0.1305653479566523,0.895968,32.18,7,16,14,3,17,13,1100,16,7,1.6
2019-05-30 11:44:21.085,1559216661085,928gm,2,snake,71,0.13118194936376754,0.9014986666666666,32.18,7,16,14,3,17,13,1100,16,7,1.6
2019-05-30 11:44:22.086,1559216662086,928gm,2,snake,70,0.13118194936376754,0.8918200000000001,32.18,7,16,14,3,17,13,1200,16,7,1.6
2019-05-30 11:44:23.096,1559216663096,928gm,2,snake,70,0.1305653479566523,0.8793759999999999,32.18,7,16,14,3,17,13,1200,16,7,1.6
2019-05-30 11:44:24.102,1559216664102,928gm,2,snake,67,0.13118194936376754,0.858636,32.18,7,16,14,3,17,13,1300,16,7,1.6
2019-05-30 11:44:25.103,1559216665103,928gm,2,snake,67,0.130872922392357,0.8240693333333332,32.18,7,16,14,3,17,13,1300,16,7,1.6
2019-05-30 11:44:26.103,1559216666103,928gm,2,snake,67,0.1305653479566523,0.8185386666666666,32.18,7,16,14,3,17,13,1300,16,7,1.6
2019-05-30 11:44:27.103,1559216667103,928gm,2,snake,67,0.1305653479566523,0.8254520000000001,32.18,7,16,14,3,17,13,1300,16,7,1.6
2019-05-30 11:44:28.104,1559216668104,928gm,2,snake,68,0.12993762993762994,0.8337479999999999,32.18,7,16,14,3,17,13,1300,16,7,1.2
2019-05-30 11:44:29.106,1559216669106,928gm,2,snake,68,0.12993762993762994,0.837896,32.18,7,16,14,3,17,13,1400,16,7,1.2
2019-05-30 11:44:30.106,1559216670106,928gm,2,snake,72,0.12993762993762994,0.8461919999999999,32.18,7,16,14,3,17,13,1400,16,7,1.2
2019-05-30 11:44:31.106,1559216671106,928gm,2,snake,71,0.12899896800825594,0.8517226666666667,32.18,7,16,14,3,17,13,1400,16,7,1.2
2019-05-30 11:44:32.106,1559216672106,928gm,2,snake,71,0.129315918789603,0.8517226666666665,32.18,7,16,14,3,17,13,1400,16,7,1.2
2019-05-30 11:44:33.107,1559216673107,928gm,2,snake,71,0.129315918789603,0.8544879999999999,32.18,7,16,14,3,17,13,1400,16,7,1.4
2019-05-30 11:46:22.304,1559216782304,928gm,1,snake,72,0.17803097739006588,0.8959680000000001,32.85,8,6,5,16,10,4,0,5,12,0.0
2019-05-30 11:46:23.303,1559216783303,928gm,1,snake,72,0.17196904557179707,0.879376,32.85,8,6,5,16,10,4,0,5,12,0.0
2019-05-30 11:46:24.306,1559216784306,928gm,1,snake,72,0.17265193370165746,0.8240693333333332,32.85,8,6,5,16,10,4,0,5,12,0.0
2019-05-30 11:46:25.309,1559216785309,928gm,1,snake,72,0.1729804532087874,0.76738,32.85,8,6,5,16,10,4,0,5,12,0.0
2019-05-30 11:46:26.309,1559216786309,928gm,1,snake,71,0.17467248908296942,0.750788,32.85,8,6,5,16,10,4,0,5,12,0.0
2019-05-30 11:46:27.312,1559216787312,928gm,1,snake,72,0.17568517217146873,0.7715279999999999,32.85,8,6,5,16,10,4,0,5,12,0.0
2019-05-30 11:46:28.312,1559216788312,928gm,1,snake,72,0.1753463089601964,0.8406613333333333,32.85,8,6,5,16,10,4,0,5,12,0.2
2019-05-30 11:46:29.312,1559216789312,928gm,1,snake,73,0.1777145903678692,0.91256,32.85,8,6,5,16,10,4,100,5,12,0.2
2019-05-30 11:46:30.312,1559216790312,928gm,1,snake,73,0.17702248185519562,0.9844586666666667,32.85,8,6,5,16,10,4,100,5,12,0.2
2019-05-30 11:46:31.312,1559216791312,928gm,1,snake,72,0.17838030681412773,1.028704,32.85,8,6,5,16,10,4,100,5,12,0.2
2019-05-30 11:46:32.312,1559216792312,928gm,1,snake,72,0.1777145903678692,1.0397653333333332,32.85,8,6,5,16,10,4,200,5,12,0.2
2019-05-30 11:46:33.313,1559216793313,928gm,1,snake,71,0.17803097739006588,1.0508266666666666,32.85,8,6,5,16,10,4,300,5,12,1.2
2019-05-30 11:46:34.313,1559216794313,928gm,1,snake,70,0.17838030681412773,1.0508266666666666,32.85,8,6,5,16,10,4,300,5,12,1.2
